player_id,player_name,round_number,total_points,predicted_points
113,Willian Borges Da Silva,26,1,1.9022366
113,Willian Borges Da Silva,27,1,1.0151585
113,Willian Borges Da Silva,28,1,0.98827076
113,Willian Borges Da Silva,29,13,12.966724
113,Willian Borges Da Silva,30,2,1.8956856
113,Willian Borges Da Silva,31,10,9.535136
113,Willian Borges Da Silva,32,14,13.5416155
113,Willian Borges Da Silva,33,9,8.532146
113,Willian Borges Da Silva,34,11,10.711094
113,Willian Borges Da Silva,35,2,1.7649047
113,Willian Borges Da Silva,36,3,4.4191647
113,Willian Borges Da Silva,37,4,3.8339424
113,Willian Borges Da Silva,38,0,0.004601853
114,Pedro Rodr?guez Ledesma,20,0,0.008472931
114,Pedro Rodr?guez Ledesma,21,0,0.008472931
114,Pedro Rodr?guez Ledesma,22,0,0.008472931
114,Pedro Rodr?guez Ledesma,23,0,0.008472931
114,Pedro Rodr?guez Ledesma,24,0,0.008472931
114,Pedro Rodr?guez Ledesma,25,2,1.8902037
114,Pedro Rodr?guez Ledesma,26,1,1.9580021
114,Pedro Rodr?guez Ledesma,27,0,0.008472931
114,Pedro Rodr?guez Ledesma,28,5,4.701845
114,Pedro Rodr?guez Ledesma,29,12,10.852362
114,Pedro Rodr?guez Ledesma,30,0,0.008472931
114,Pedro Rodr?guez Ledesma,31,1,1.0241382
114,Pedro Rodr?guez Ledesma,32,0,0.008472931
114,Pedro Rodr?guez Ledesma,33,0,0.008472931
114,Pedro Rodr?guez Ledesma,34,0,0.008472931
114,Pedro Rodr?guez Ledesma,35,0,0.008472931
114,Pedro Rodr?guez Ledesma,36,0,0.008472931
114,Pedro Rodr?guez Ledesma,37,0,0.008472931
114,Pedro Rodr?guez Ledesma,38,1,1.0137078
115,Ruben Loftus-Cheek,20,0,0.008885085
115,Ruben Loftus-Cheek,21,0,0.008885085
115,Ruben Loftus-Cheek,22,0,0.008885085
115,Ruben Loftus-Cheek,23,0,0.008885085
115,Ruben Loftus-Cheek,24,0,0.008885085
115,Ruben Loftus-Cheek,25,0,0.008885085
115,Ruben Loftus-Cheek,26,0,0.008885085
115,Ruben Loftus-Cheek,27,0,0.008885085
115,Ruben Loftus-Cheek,28,0,0.009284396
115,Ruben Loftus-Cheek,29,0,0.008885085
115,Ruben Loftus-Cheek,30,1,0.9954028
115,Ruben Loftus-Cheek,31,0,0.008885085
115,Ruben Loftus-Cheek,32,1,1.0088817
115,Ruben Loftus-Cheek,33,1,0.8918048
115,Ruben Loftus-Cheek,34,4,3.9918008
115,Ruben Loftus-Cheek,35,1,0.99932176
115,Ruben Loftus-Cheek,36,3,2.9154887
115,Ruben Loftus-Cheek,37,0,0.0060102516
115,Ruben Loftus-Cheek,38,1,0.99932176
116,Callum Hudson-Odoi,20,1,1.0082517
116,Callum Hudson-Odoi,21,1,1.0391018
116,Callum Hudson-Odoi,22,8,8.067855
116,Callum Hudson-Odoi,23,2,1.8664109
116,Callum Hudson-Odoi,24,5,4.530421
116,Callum Hudson-Odoi,25,2,1.5244013
116,Callum Hudson-Odoi,26,0,0.0028036209
116,Callum Hudson-Odoi,27,0,0.0020733098
116,Callum Hudson-Odoi,28,0,0.0020733098
116,Callum Hudson-Odoi,29,0,0.0020733098
116,Callum Hudson-Odoi,30,0,0.002131437
116,Callum Hudson-Odoi,31,0,0.0020733098
116,Callum Hudson-Odoi,32,0,0.0020733098
116,Callum Hudson-Odoi,33,1,0.9765133
116,Callum Hudson-Odoi,34,0,0.0020733098
116,Callum Hudson-Odoi,35,1,0.9714105
116,Callum Hudson-Odoi,36,1,0.9765133
116,Callum Hudson-Odoi,37,4,3.8761423
116,Callum Hudson-Odoi,38,1,0.85447073
117,Ross Barkley,20,0,0.0055980976
117,Ross Barkley,21,0,0.0055980976
117,Ross Barkley,22,3,3.06676
117,Ross Barkley,23,1,1.0013449
117,Ross Barkley,24,1,1.0667973
117,Ross Barkley,25,1,0.7373749
117,Ross Barkley,26,0,0.0055980976
117,Ross Barkley,27,9,5.994028
117,Ross Barkley,28,1,0.980981
117,Ross Barkley,29,12,12.696444
117,Ross Barkley,30,1,0.99299246
117,Ross Barkley,31,2,1.8539413
117,Ross Barkley,32,2,1.8642815
117,Ross Barkley,33,13,12.4788885
117,Ross Barkley,34,2,1.7824705
117,Ross Barkley,35,2,1.3638072
117,Ross Barkley,36,1,1.0148877
117,Ross Barkley,37,0,0.0055980976
117,Ross Barkley,38,1,1.0058482
118,Jorge Luiz Frello Filho,20,5,6.530806
118,Jorge Luiz Frello Filho,21,2,1.8097286
118,Jorge Luiz Frello Filho,22,9,8.613899
118,Jorge Luiz Frello Filho,23,2,1.8758111
118,Jorge Luiz Frello Filho,24,10,10.084769
118,Jorge Luiz Frello Filho,25,1,1.5136517
118,Jorge Luiz Frello Filho,26,2,1.1157027
118,Jorge Luiz Frello Filho,27,2,2.0737236
118,Jorge Luiz Frello Filho,28,1,1.0998638
118,Jorge Luiz Frello Filho,29,0,-0.00084355334
118,Jorge Luiz Frello Filho,30,0,0.0016611555
118,Jorge Luiz Frello Filho,31,0,0.0016611555
118,Jorge Luiz Frello Filho,32,0,0.0016611555
118,Jorge Luiz Frello Filho,33,0,0.0016611555
118,Jorge Luiz Frello Filho,34,1,1.0064869
118,Jorge Luiz Frello Filho,35,2,1.2506675
118,Jorge Luiz Frello Filho,36,3,5.0403585
118,Jorge Luiz Frello Filho,37,2,0.62303025
118,Jorge Luiz Frello Filho,38,3,2.9623876
119,N'Golo Kant?,20,1,1.659771
119,N'Golo Kant?,21,2,2.0421562
119,N'Golo Kant?,22,0,0.0016611555
119,N'Golo Kant?,23,2,1.8631794
119,N'Golo Kant?,24,2,1.8164134
119,N'Golo Kant?,25,2,1.2742423
119,N'Golo Kant?,26,1,0.9877663
119,N'Golo Kant?,27,0,0.0016611555
119,N'Golo Kant?,28,0,0.0016611555
119,N'Golo Kant?,29,0,0.0016611555
119,N'Golo Kant?,30,1,1.4491059
119,N'Golo Kant?,31,2,1.833677
119,N'Golo Kant?,32,2,1.2350714
119,N'Golo Kant?,33,3,4.4490404
119,N'Golo Kant?,34,0,0.0016611555
119,N'Golo Kant?,35,0,0.0016611555
119,N'Golo Kant?,36,0,0.0016611555
119,N'Golo Kant?,37,0,0.0016611555
119,N'Golo Kant?,38,0,0.0016611555
120,Daniel Drinkwater,20,0,0.0020733098
120,Daniel Drinkwater,21,0,0.0020733098
120,Daniel Drinkwater,22,2,-0.13410276
120,Daniel Drinkwater,23,1,1.8184469
120,Daniel Drinkwater,24,1,1.0122869
120,Daniel Drinkwater,25,0,0.0020733098
120,Daniel Drinkwater,26,1,0.6652515
120,Daniel Drinkwater,27,0,0.0020733098
120,Daniel Drinkwater,28,0,0.0020733098
120,Daniel Drinkwater,29,0,0.0020733098
120,Daniel Drinkwater,30,0,0.0020733098
120,Daniel Drinkwater,31,0,0.0020733098
120,Daniel Drinkwater,32,0,0.0020733098
120,Daniel Drinkwater,33,0,0.0020733098
120,Daniel Drinkwater,34,0,0.0020733098
120,Daniel Drinkwater,35,0,0.0020733098
120,Daniel Drinkwater,36,0,0.0020733098
120,Daniel Drinkwater,37,0,0.0020733098
120,Daniel Drinkwater,38,0,0.0020733098
121,Ethan Ampadu,20,0,0.0020733098
121,Ethan Ampadu,21,0,0.0020733098
121,Ethan Ampadu,22,0,0.0020733098
121,Ethan Ampadu,23,0,0.0020733098
121,Ethan Ampadu,24,0,0.0020733098
121,Ethan Ampadu,25,0,0.0020733098
121,Ethan Ampadu,26,0,0.0020733098
121,Ethan Ampadu,27,0,0.0020733098
121,Ethan Ampadu,28,0,0.0020733098
121,Ethan Ampadu,29,0,0.0020733098
121,Ethan Ampadu,30,0,0.0020733098
121,Ethan Ampadu,31,0,0.0020733098
121,Ethan Ampadu,32,0,0.0020733098
121,Ethan Ampadu,33,0,0.0020733098
121,Ethan Ampadu,34,0,0.0020733098
121,Ethan Ampadu,35,0,0.0020733098
121,Ethan Ampadu,36,0,0.0020733098
121,Ethan Ampadu,37,0,0.0020733098
121,Ethan Ampadu,38,0,0.0020733098
122,Aaron Wan-Bissaka,20,0,-0.008130497
122,Aaron Wan-Bissaka,21,1,1.1106974
122,Aaron Wan-Bissaka,22,6,5.7804737
122,Aaron Wan-Bissaka,23,1,1.4492732
122,Aaron Wan-Bissaka,24,1,0.92153805
122,Aaron Wan-Bissaka,25,9,8.926661
122,Aaron Wan-Bissaka,26,10,10.027371
122,Aaron Wan-Bissaka,27,6,6.1293197
122,Aaron Wan-Bissaka,28,2,1.6911522
122,Aaron Wan-Bissaka,29,7,6.4872565
122,Aaron Wan-Bissaka,30,2,1.8884692
122,Aaron Wan-Bissaka,31,11,10.194576
122,Aaron Wan-Bissaka,32,10,8.523469
122,Aaron Wan-Bissaka,33,1,0.8774451
122,Aaron Wan-Bissaka,34,5,2.9775035
122,Aaron Wan-Bissaka,35,0,1.1035988
122,Aaron Wan-Bissaka,36,5,5.9165936
122,Aaron Wan-Bissaka,37,1,0.82327986
122,Aaron Wan-Bissaka,38,7,6.901152
123,Patrick van Aanholt,20,0,0.0040092967
123,Patrick van Aanholt,21,0,0.0040092967
123,Patrick van Aanholt,22,0,0.0040092967
123,Patrick van Aanholt,23,0,0.0040092967
123,Patrick van Aanholt,24,0,0.0040092967
123,Patrick van Aanholt,25,2,2.0225549
123,Patrick van Aanholt,26,1,1.5974038
123,Patrick van Aanholt,27,15,11.373109
123,Patrick van Aanholt,28,8,8.294792
123,Patrick van Aanholt,29,6,5.230581
123,Patrick van Aanholt,30,12,10.969697
123,Patrick van Aanholt,31,0,0.36057466
123,Patrick van Aanholt,32,2,1.847687
123,Patrick van Aanholt,33,1,1.4267663
123,Patrick van Aanholt,34,5,6.024522
123,Patrick van Aanholt,35,1,1.3096818
123,Patrick van Aanholt,36,1,1.2825719
123,Patrick van Aanholt,37,0,0.0055980976
123,Patrick van Aanholt,38,0,0.0055980976
124,James Tomkins,20,10,8.308758
124,James Tomkins,21,2,1.823355
124,James Tomkins,22,1,1.783953
124,James Tomkins,23,1,0.91874254
124,James Tomkins,24,0,0.99902797
124,James Tomkins,25,1,1.6965697
124,James Tomkins,26,1,0.93751633
124,James Tomkins,27,0,0.0020733098
124,James Tomkins,28,0,0.0020733098
124,James Tomkins,29,0,0.0020733098
124,James Tomkins,30,0,0.0020733098
124,James Tomkins,31,0,0.0020733098
124,James Tomkins,32,0,0.0020733098
124,James Tomkins,33,0,0.0020733098
124,James Tomkins,34,0,0.0020733098
124,James Tomkins,35,0,0.0020733098
124,James Tomkins,36,0,0.0020733098
124,James Tomkins,37,0,0.0020733098
124,James Tomkins,38,0,0.0020733098
125,Mamadou Sakho,20,2,2.0318224
125,Mamadou Sakho,21,1,1.0431572
125,Mamadou Sakho,22,0,0.0020733098
125,Mamadou Sakho,23,0,0.0020733098
125,Mamadou Sakho,24,0,0.0020733098
125,Mamadou Sakho,25,0,0.0020733098
125,Mamadou Sakho,26,0,0.0020733098
125,Mamadou Sakho,27,0,0.0020733098
125,Mamadou Sakho,28,0,0.0020733098
125,Mamadou Sakho,29,0,0.0020733098
125,Mamadou Sakho,30,0,0.0020733098
125,Mamadou Sakho,31,0,0.07426409
125,Mamadou Sakho,32,0,0.0020733098
125,Mamadou Sakho,33,1,1.1932259
125,Mamadou Sakho,34,1,1.2588586
125,Mamadou Sakho,35,0,1.2490757
125,Mamadou Sakho,36,1,1.4700247
125,Mamadou Sakho,37,1,0.9593807
125,Mamadou Sakho,38,0,0.0020733098
126,Joel Ward,20,0,0.0016611555
126,Joel Ward,21,0,0.0016611555
126,Joel Ward,22,0,0.0016611555
126,Joel Ward,23,1,0.9877663
126,Joel Ward,24,1,0.9394746
126,Joel Ward,25,1,1.6310866
126,Joel Ward,26,1,0.7851636
126,Joel Ward,27,8,8.003838
126,Joel Ward,28,6,5.90608
126,Joel Ward,29,6,5.116093
126,Joel Ward,30,6,6.645369
126,Joel Ward,31,0,-0.17000636
126,Joel Ward,32,2,1.9964883
126,Joel Ward,33,1,0.9814724
126,Joel Ward,34,1,0.5523783
126,Joel Ward,35,1,0.97358036
126,Joel Ward,36,1,0.77921814
126,Joel Ward,37,1,0.78351927
126,Joel Ward,38,2,1.6734183
127,Scott Dann,20,0,0.0020733098
127,Scott Dann,21,0,0.0020733098
127,Scott Dann,22,0,0.0020733098
127,Scott Dann,23,0,0.0020733098
127,Scott Dann,24,0,0.0020733098
127,Scott Dann,25,0,0.0020733098
127,Scott Dann,26,1,0.9593807
127,Scott Dann,27,7,6.9477987
127,Scott Dann,28,6,5.68281
127,Scott Dann,29,8,8.289742
127,Scott Dann,30,6,5.645612
127,Scott Dann,31,0,0.0020733098
127,Scott Dann,32,2,1.9319978
127,Scott Dann,33,0,0.0020733098
127,Scott Dann,34,1,0.7846414
127,Scott Dann,35,1,1.1085464
127,Scott Dann,36,1,1.1316098
127,Scott Dann,37,1,1.2354095
127,Scott Dann,38,2,1.8880185
128,Martin Kelly,20,2,1.6988764
128,Martin Kelly,21,2,1.503328
128,Martin Kelly,22,2,1.745727
128,Martin Kelly,23,1,0.82555044
128,Martin Kelly,24,1,1.0665755
128,Martin Kelly,25,0,0.007848039
128,Martin Kelly,26,0,0.008053503
128,Martin Kelly,27,0,0.008053503
128,Martin Kelly,28,0,0.007848039
128,Martin Kelly,29,0,0.007848039
128,Martin Kelly,30,0,0.009441406
128,Martin Kelly,31,0,0.007848039
128,Martin Kelly,32,0,0.007848039
128,Martin Kelly,33,0,0.007848039
128,Martin Kelly,34,0,-0.008130497
128,Martin Kelly,35,0,0.007848039
128,Martin Kelly,36,0,-0.008130497
128,Martin Kelly,37,0,0.007848039
128,Martin Kelly,38,0,0.007848039
129,Christian Benteke,20,0,0.0060102516
129,Christian Benteke,21,0,0.0060102516
129,Christian Benteke,22,0,0.0060102516
129,Christian Benteke,23,0,0.0060102516
129,Christian Benteke,24,0,0.0060102516
129,Christian Benteke,25,2,1.8544579
129,Christian Benteke,26,7,7.511506
129,Christian Benteke,27,2,2.2414432
129,Christian Benteke,28,4,5.4194818
129,Christian Benteke,29,1,2.4487088
129,Christian Benteke,30,2,2.2827938
129,Christian Benteke,31,0,0.0060102516
129,Christian Benteke,32,0,0.0060102516
129,Christian Benteke,33,2,1.8015516
129,Christian Benteke,34,6,6.2315507
129,Christian Benteke,35,-1,0.1583544
129,Christian Benteke,36,0,0.0060102516
129,Christian Benteke,37,0,0.0060102516
129,Christian Benteke,38,0,0.0060102516
130,Connor Wickham,20,0,0.0016611555
130,Connor Wickham,21,7,7.653543
130,Connor Wickham,22,0,0.0016611555
130,Connor Wickham,23,1,0.66400456
130,Connor Wickham,24,1,0.9007647
130,Connor Wickham,25,0,0.0016611555
130,Connor Wickham,26,0,0.0016611555
130,Connor Wickham,27,0,0.0016611555
130,Connor Wickham,28,0,0.0016611555
130,Connor Wickham,29,0,0.0016611555
130,Connor Wickham,30,0,0.0016611555
130,Connor Wickham,31,0,0.0016611555
130,Connor Wickham,32,0,0.0016611555
130,Connor Wickham,33,0,0.0016611555
130,Connor Wickham,34,0,0.0016611555
130,Connor Wickham,35,0,0.0016611555
130,Connor Wickham,36,0,0.0016611555
130,Connor Wickham,37,0,0.0016611555
130,Connor Wickham,38,0,0.0017192828
131,Vicente Guaita,20,3,3.0893624
131,Vicente Guaita,21,3,2.882818
131,Vicente Guaita,22,3,2.8758163
131,Vicente Guaita,23,2,1.9564724
131,Vicente Guaita,24,2,1.9723096
131,Vicente Guaita,25,1,-0.25855315
131,Vicente Guaita,26,2,1.9786326
131,Vicente Guaita,27,6,6.105003
131,Vicente Guaita,28,11,11.256381
131,Vicente Guaita,29,10,9.799133
131,Vicente Guaita,30,6,5.433114
131,Vicente Guaita,31,0,0.0016611555
131,Vicente Guaita,32,3,3.020852
131,Vicente Guaita,33,1,0.91591513
131,Vicente Guaita,34,2,1.9192649
131,Vicente Guaita,35,3,3.1588333
131,Vicente Guaita,36,2,1.923576
131,Vicente Guaita,37,2,2.0246947
131,Vicente Guaita,38,2,1.7934303
132,Wayne Hennessey,20,0,0.0020733098
132,Wayne Hennessey,21,0,0.0020733098
132,Wayne Hennessey,22,0,0.0020733098
132,Wayne Hennessey,23,0,0.0020733098
132,Wayne Hennessey,24,0,0.0020733098
132,Wayne Hennessey,25,0,0.0020733098
132,Wayne Hennessey,26,0,0.0020733098
132,Wayne Hennessey,27,0,0.0020733098
132,Wayne Hennessey,28,0,0.0020733098
132,Wayne Hennessey,29,0,0.0020733098
132,Wayne Hennessey,30,0,0.0014974358
132,Wayne Hennessey,31,1,0.82060456
132,Wayne Hennessey,32,0,0.002131437
132,Wayne Hennessey,33,0,0.0020733098
132,Wayne Hennessey,34,0,0.0020733098
132,Wayne Hennessey,35,0,0.0020733098
132,Wayne Hennessey,36,0,0.0020733098
132,Wayne Hennessey,37,0,0.0020733098
132,Wayne Hennessey,38,0,0.0020733098
133,Wilfried Zaha,20,2,1.7470686
133,Wilfried Zaha,21,5,5.065761
133,Wilfried Zaha,22,2,1.7673655
133,Wilfried Zaha,23,5,5.048991
133,Wilfried Zaha,24,2,1.6657408
133,Wilfried Zaha,25,2,1.8609371
133,Wilfried Zaha,26,5,5.0558996
133,Wilfried Zaha,27,3,2.694824
133,Wilfried Zaha,28,3,2.021765
133,Wilfried Zaha,29,2,2.1632092
133,Wilfried Zaha,30,6,5.5642633
133,Wilfried Zaha,31,1,1.0093176
133,Wilfried Zaha,32,2,1.9172184
133,Wilfried Zaha,33,2,1.8365711
133,Wilfried Zaha,34,7,6.8318377
133,Wilfried Zaha,35,1,1.7285124
133,Wilfried Zaha,36,2,1.905028
133,Wilfried Zaha,37,2,1.7742511
133,Wilfried Zaha,38,2,1.8322141
134,Luka Milivojevic,20,5,5.5941596
134,Luka Milivojevic,21,2,1.9146247
134,Luka Milivojevic,22,0,0.008472931
134,Luka Milivojevic,23,0,0.008472931
134,Luka Milivojevic,24,0,0.008472931
134,Luka Milivojevic,25,1,1.7447318
134,Luka Milivojevic,26,2,1.6531147
134,Luka Milivojevic,27,0,0.008472931
134,Luka Milivojevic,28,0,0.008472931
134,Luka Milivojevic,29,1,1.0064434
134,Luka Milivojevic,30,10,9.553169
134,Luka Milivojevic,31,1,1.0009706
134,Luka Milivojevic,32,2,1.839091
134,Luka Milivojevic,33,2,1.6397712
134,Luka Milivojevic,34,1,1.7595068
134,Luka Milivojevic,35,1,1.7124902
134,Luka Milivojevic,36,1,1.5704098
134,Luka Milivojevic,37,0,0.008472931
134,Luka Milivojevic,38,1,1.0135946
135,Andros Townsend,20,0,0.0055980976
135,Andros Townsend,21,0,0.0055980976
135,Andros Townsend,22,0,0.0055980976
135,Andros Townsend,23,0,0.0055980976
135,Andros Townsend,24,0,0.0055980976
135,Andros Townsend,25,1,1.0058482
135,Andros Townsend,26,0,0.0055980976
135,Andros Townsend,27,0,0.0055980976
135,Andros Townsend,28,0,0.0055980976
135,Andros Townsend,29,0,0.0055980976
135,Andros Townsend,30,1,0.83211815
135,Andros Townsend,31,2,1.2498541
135,Andros Townsend,32,2,1.8552082
135,Andros Townsend,33,1,1.0132412
135,Andros Townsend,34,1,0.96933115
135,Andros Townsend,35,1,1.0182791
135,Andros Townsend,36,2,1.4805493
135,Andros Townsend,37,2,1.6215751
135,Andros Townsend,38,2,1.8117809
136,Max Meyer,20,2,1.7316935
136,Max Meyer,21,1,0.9028045
136,Max Meyer,22,2,1.7622709
136,Max Meyer,23,0,0.0020733098
136,Max Meyer,24,1,0.95008105
136,Max Meyer,25,1,0.98916936
136,Max Meyer,26,1,0.99431014
136,Max Meyer,27,0,0.0020733098
136,Max Meyer,28,0,0.0020733098
136,Max Meyer,29,0,0.0020733098
136,Max Meyer,30,0,0.0020733098
136,Max Meyer,31,2,1.5579268
136,Max Meyer,32,1,0.920278
136,Max Meyer,33,0,0.0020733098
136,Max Meyer,34,1,0.96274596
136,Max Meyer,35,1,0.96803594
136,Max Meyer,36,0,0.0020733098
136,Max Meyer,37,0,0.0020733098
136,Max Meyer,38,0,0.0020733098
137,Jeffrey Schlupp,20,0,0.0044214507
137,Jeffrey Schlupp,21,0,0.0044214507
137,Jeffrey Schlupp,22,0,0.0044214507
137,Jeffrey Schlupp,23,0,0.0020733098
137,Jeffrey Schlupp,24,0,0.0020733098
137,Jeffrey Schlupp,25,0,0.0020733098
137,Jeffrey Schlupp,26,0,0.0020733098
137,Jeffrey Schlupp,27,0,0.0020733098
137,Jeffrey Schlupp,28,0,0.0020733098
137,Jeffrey Schlupp,29,0,0.0020733098
137,Jeffrey Schlupp,30,0,0.0020733098
137,Jeffrey Schlupp,31,0,0.0020733098
137,Jeffrey Schlupp,32,0,0.0020733098
137,Jeffrey Schlupp,33,0,0.0020733098
137,Jeffrey Schlupp,34,0,0.0020733098
137,Jeffrey Schlupp,35,0,0.0020733098
137,Jeffrey Schlupp,36,1,0.99431014
137,Jeffrey Schlupp,37,2,1.6030233
137,Jeffrey Schlupp,38,8,7.293796
138,James McArthur,20,1,1.656706
138,James McArthur,21,2,1.8555955
138,James McArthur,22,2,1.8449312
138,James McArthur,23,1,1.2083557
138,James McArthur,24,2,1.2951013
138,James McArthur,25,2,1.8494757
138,James McArthur,26,2,1.3104178
138,James McArthur,27,2,2.450445
138,James McArthur,28,3,2.3912108
138,James McArthur,29,6,5.8315954
138,James McArthur,30,3,2.9808943
138,James McArthur,31,2,0.99543256
138,James McArthur,32,2,1.835661
138,James McArthur,33,1,1.7179307
138,James McArthur,34,2,1.6738312
138,James McArthur,35,1,0.86995435
138,James McArthur,36,2,1.7901272
138,James McArthur,37,2,1.2135808
138,James McArthur,38,2,1.7785387
139,Cheikhou Kouyat?,20,1,0.9724004
139,Cheikhou Kouyat?,21,1,0.8823233
139,Cheikhou Kouyat?,22,7,6.047584
139,Cheikhou Kouyat?,23,2,1.0486429
139,Cheikhou Kouyat?,24,2,1.4199457
139,Cheikhou Kouyat?,25,1,0.95533985
139,Cheikhou Kouyat?,26,1,0.97472906
139,Cheikhou Kouyat?,27,3,2.5585878
139,Cheikhou Kouyat?,28,3,2.3646212
139,Cheikhou Kouyat?,29,2,2.588224
139,Cheikhou Kouyat?,30,3,2.5204182
139,Cheikhou Kouyat?,31,2,1.1236955
139,Cheikhou Kouyat?,32,1,0.9695357
139,Cheikhou Kouyat?,33,1,0.68181944
139,Cheikhou Kouyat?,34,2,1.2243756
139,Cheikhou Kouyat?,35,1,0.95722157
139,Cheikhou Kouyat?,36,0,0.0020733098
139,Cheikhou Kouyat?,37,2,0.81358147
139,Cheikhou Kouyat?,38,1,1.6762872
140,Luke Dreher,20,0,0.0020733098
140,Luke Dreher,21,0,0.0014974358
140,Luke Dreher,22,0,0.0020733098
140,Luke Dreher,23,0,0.0014974358
140,Luke Dreher,24,0,0.0020733098
140,Luke Dreher,25,0,0.0020733098
140,Luke Dreher,26,0,0.0020733098
140,Luke Dreher,27,0,0.0020733098
140,Luke Dreher,28,0,0.0020733098
140,Luke Dreher,29,0,0.0020733098
140,Luke Dreher,30,0,0.0020733098
140,Luke Dreher,31,0,0.0020733098
140,Luke Dreher,32,0,0.0020733098
140,Luke Dreher,33,0,0.0020733098
140,Luke Dreher,34,0,0.0020733098
140,Luke Dreher,35,0,0.0020733098
140,Luke Dreher,36,0,0.0020733098
140,Luke Dreher,37,0,0.0020733098
140,Luke Dreher,38,0,0.0020733098
141,Lucas Digne,20,0,-0.0015719794
141,Lucas Digne,21,1,1.4821956
141,Lucas Digne,22,12,11.465064
141,Lucas Digne,23,2,1.9865934
141,Lucas Digne,24,6,7.036133
141,Lucas Digne,25,1,1.5302712
141,Lucas Digne,26,2,1.8161277
141,Lucas Digne,27,0,-0.0041935523
141,Lucas Digne,28,0,0.009300032
141,Lucas Digne,29,0,0.91785157
141,Lucas Digne,30,5,5.81296
141,Lucas Digne,31,11,10.366357
141,Lucas Digne,32,5,4.927209
141,Lucas Digne,33,2,1.736894
141,Lucas Digne,34,6,7.533313
141,Lucas Digne,35,0,0.989206
141,Lucas Digne,36,1,1.7958829
141,Lucas Digne,37,6,5.5066495
141,Lucas Digne,38,1,1.3756785
142,Yerry Mina,20,1,0.97512513
142,Yerry Mina,21,0,0.96265066
142,Yerry Mina,22,1,0.9426467
142,Yerry Mina,23,2,1.6766015
142,Yerry Mina,24,1,1.2396919
142,Yerry Mina,25,15,8.907679
142,Yerry Mina,26,2,1.9094764
142,Yerry Mina,27,4,4.513857
142,Yerry Mina,28,0,0.0032877894
142,Yerry Mina,29,0,0.0016611555
142,Yerry Mina,30,0,0.0016611555
142,Yerry Mina,31,0,0.0016611555
142,Yerry Mina,32,1,0.96977365
142,Yerry Mina,33,1,1.0525539
142,Yerry Mina,34,2,1.8104072
142,Yerry Mina,35,1,1.0623891
142,Yerry Mina,36,0,0.0016611555
142,Yerry Mina,37,0,0.0016611555
142,Yerry Mina,38,0,0.0016611555
143,Michael Keane,20,2,2.2317004
143,Michael Keane,21,0,0.0016611555
143,Michael Keane,22,6,5.63728
143,Michael Keane,23,0,0.0016611555
143,Michael Keane,24,0,0.0016611555
143,Michael Keane,25,1,0.96977365
143,Michael Keane,26,2,1.7200162
143,Michael Keane,27,0,0.0016611555
143,Michael Keane,28,2,1.991241
143,Michael Keane,29,0,0.11571801
143,Michael Keane,30,5,5.9689345
143,Michael Keane,31,15,12.518285
143,Michael Keane,32,2,1.8904678
143,Michael Keane,33,0,0.038643774
143,Michael Keane,34,2,1.8552953
143,Michael Keane,35,0,1.1182419
143,Michael Keane,36,2,1.8937474
143,Michael Keane,37,9,9.315387
143,Michael Keane,38,0,1.2380557
144,Seamus Coleman,20,1,0.8663996
144,Seamus Coleman,21,0,0.69002134
144,Seamus Coleman,22,1,0.997406
144,Seamus Coleman,23,2,1.9032284
144,Seamus Coleman,24,0,0.65876144
144,Seamus Coleman,25,0,0.0016611555
144,Seamus Coleman,26,2,1.6293123
144,Seamus Coleman,27,0,0.0016611555
144,Seamus Coleman,28,1,0.9193825
144,Seamus Coleman,29,0,0.0016611555
144,Seamus Coleman,30,6,5.9594746
144,Seamus Coleman,31,6,6.116751
144,Seamus Coleman,32,2,1.8604729
144,Seamus Coleman,33,2,1.7740513
144,Seamus Coleman,34,2,1.6716448
144,Seamus Coleman,35,0,0.7543183
144,Seamus Coleman,36,2,1.925574
144,Seamus Coleman,37,1,0.9877663
144,Seamus Coleman,38,0,0.86645174
145,Leighton Baines,20,2,1.941595
145,Leighton Baines,21,0,0.0020733098
145,Leighton Baines,22,0,0.0020733098
145,Leighton Baines,23,0,0.0020733098
145,Leighton Baines,24,0,0.0020733098
145,Leighton Baines,25,0,0.0020733098
145,Leighton Baines,26,0,0.0020733098
145,Leighton Baines,27,1,1.7878017
145,Leighton Baines,28,2,1.9064726
145,Leighton Baines,29,0,0.0020733098
145,Leighton Baines,30,0,0.0020733098
145,Leighton Baines,31,1,0.99431014
145,Leighton Baines,32,0,0.0020733098
145,Leighton Baines,33,0,0.0020733098
145,Leighton Baines,34,0,0.0020733098
145,Leighton Baines,35,1,0.95576835
145,Leighton Baines,36,0,0.0020733098
145,Leighton Baines,37,0,0.0020733098
145,Leighton Baines,38,1,0.9569425
146,Cenk Tosun,20,0,0.0060102516
146,Cenk Tosun,21,0,0.0060102516
146,Cenk Tosun,22,1,0.984365
146,Cenk Tosun,23,7,7.7260027
146,Cenk Tosun,24,2,1.4982959
146,Cenk Tosun,25,0,0.0060102516
146,Cenk Tosun,26,0,0.0060102516
146,Cenk Tosun,27,1,0.99459493
146,Cenk Tosun,28,1,0.99387544
146,Cenk Tosun,29,0,0.0060102516
146,Cenk Tosun,30,0,0.0060102516
146,Cenk Tosun,31,0,0.0060102516
146,Cenk Tosun,32,0,0.0060102516
146,Cenk Tosun,33,0,0.0060102516
